[2024-10-24 11:09:35,889] [utils.logger] [INFO] Starting training...
[2024-10-24 11:10:39,479] [utils.logger] [DEBUG] Epoch [11/15] - Iter [76/409] - Loss: 2.81586 - cls_loss: 0.05512 - reg_loss: 2.26463 - batch_positives: 134.00000 - lr: 0.00010
[2024-10-24 11:10:40,317] [utils.logger] [DEBUG] Epoch [11/15] - Iter [77/409] - Loss: 1.93242 - cls_loss: 0.02457 - reg_loss: 1.68671 - batch_positives: 139.00000 - lr: 0.00010
[2024-10-24 11:10:41,121] [utils.logger] [DEBUG] Epoch [11/15] - Iter [78/409] - Loss: 2.39988 - cls_loss: 0.04081 - reg_loss: 1.99182 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:41,614] [utils.logger] [DEBUG] Epoch [11/15] - Iter [79/409] - Loss: 3.22052 - cls_loss: 0.06891 - reg_loss: 2.53147 - batch_positives: 145.00000 - lr: 0.00010
[2024-10-24 11:10:42,217] [utils.logger] [DEBUG] Epoch [11/15] - Iter [80/409] - Loss: 2.69754 - cls_loss: 0.04917 - reg_loss: 2.20583 - batch_positives: 123.00000 - lr: 0.00010
[2024-10-24 11:10:42,832] [utils.logger] [DEBUG] Epoch [11/15] - Iter [81/409] - Loss: 2.71163 - cls_loss: 0.03715 - reg_loss: 2.34015 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:43,385] [utils.logger] [DEBUG] Epoch [11/15] - Iter [82/409] - Loss: 2.72973 - cls_loss: 0.03927 - reg_loss: 2.33698 - batch_positives: 125.00000 - lr: 0.00010
[2024-10-24 11:10:43,907] [utils.logger] [DEBUG] Epoch [11/15] - Iter [83/409] - Loss: 2.68582 - cls_loss: 0.04456 - reg_loss: 2.24020 - batch_positives: 151.00000 - lr: 0.00010
[2024-10-24 11:10:44,413] [utils.logger] [DEBUG] Epoch [11/15] - Iter [84/409] - Loss: 3.50432 - cls_loss: 0.07323 - reg_loss: 2.77198 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:44,931] [utils.logger] [DEBUG] Epoch [11/15] - Iter [85/409] - Loss: 2.11581 - cls_loss: 0.03373 - reg_loss: 1.77852 - batch_positives: 142.00000 - lr: 0.00010
[2024-10-24 11:10:45,521] [utils.logger] [DEBUG] Epoch [11/15] - Iter [86/409] - Loss: 2.46285 - cls_loss: 0.03555 - reg_loss: 2.10734 - batch_positives: 120.00000 - lr: 0.00010
[2024-10-24 11:10:46,132] [utils.logger] [DEBUG] Epoch [11/15] - Iter [87/409] - Loss: 2.23288 - cls_loss: 0.03656 - reg_loss: 1.86724 - batch_positives: 144.00000 - lr: 0.00010
[2024-10-24 11:10:46,778] [utils.logger] [DEBUG] Epoch [11/15] - Iter [88/409] - Loss: 2.50414 - cls_loss: 0.03055 - reg_loss: 2.19865 - batch_positives: 136.00000 - lr: 0.00010
[2024-10-24 11:10:47,299] [utils.logger] [DEBUG] Epoch [11/15] - Iter [89/409] - Loss: 2.23691 - cls_loss: 0.03702 - reg_loss: 1.86673 - batch_positives: 132.00000 - lr: 0.00010
[2024-10-24 11:10:47,791] [utils.logger] [DEBUG] Epoch [11/15] - Iter [90/409] - Loss: 2.80491 - cls_loss: 0.05168 - reg_loss: 2.28807 - batch_positives: 113.00000 - lr: 0.00010
[2024-10-24 11:10:48,390] [utils.logger] [DEBUG] Epoch [11/15] - Iter [91/409] - Loss: 2.21591 - cls_loss: 0.03366 - reg_loss: 1.87930 - batch_positives: 138.00000 - lr: 0.00010
[2024-10-24 11:10:48,891] [utils.logger] [DEBUG] Epoch [11/15] - Iter [92/409] - Loss: 2.47306 - cls_loss: 0.04390 - reg_loss: 2.03404 - batch_positives: 116.00000 - lr: 0.00010
[2024-10-24 11:10:49,359] [utils.logger] [DEBUG] Epoch [11/15] - Iter [93/409] - Loss: 1.84429 - cls_loss: 0.01873 - reg_loss: 1.65704 - batch_positives: 130.00000 - lr: 0.00010
[2024-10-24 11:10:49,979] [utils.logger] [DEBUG] Epoch [11/15] - Iter [94/409] - Loss: 2.40969 - cls_loss: 0.02580 - reg_loss: 2.15166 - batch_positives: 122.00000 - lr: 0.00010
[2024-10-24 11:10:50,444] [utils.logger] [DEBUG] Epoch [11/15] - Iter [95/409] - Loss: 2.13321 - cls_loss: 0.02592 - reg_loss: 1.87404 - batch_positives: 134.00000 - lr: 0.00010
[2024-10-24 11:10:51,094] [utils.logger] [DEBUG] Epoch [11/15] - Iter [96/409] - Loss: 2.23192 - cls_loss: 0.03098 - reg_loss: 1.92217 - batch_positives: 126.00000 - lr: 0.00010
[2024-10-24 11:10:51,556] [utils.logger] [DEBUG] Epoch [11/15] - Iter [97/409] - Loss: 2.79164 - cls_loss: 0.03631 - reg_loss: 2.42855 - batch_positives: 140.00000 - lr: 0.00010
[2024-10-24 11:10:52,106] [utils.logger] [DEBUG] Epoch [11/15] - Iter [98/409] - Loss: 2.01994 - cls_loss: 0.02878 - reg_loss: 1.73215 - batch_positives: 135.00000 - lr: 0.00010
[2024-10-24 11:10:52,554] [utils.logger] [DEBUG] Epoch [11/15] - Iter [99/409] - Loss: 2.28147 - cls_loss: 0.03084 - reg_loss: 1.97312 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:53,047] [utils.logger] [DEBUG] Epoch [11/15] - Iter [100/409] - Loss: 2.71365 - cls_loss: 0.04200 - reg_loss: 2.29368 - batch_positives: 129.00000 - lr: 0.00010
[2024-10-24 11:10:53,532] [utils.logger] [DEBUG] Epoch [11/15] - Iter [101/409] - Loss: 2.44995 - cls_loss: 0.03823 - reg_loss: 2.06763 - batch_positives: 132.00000 - lr: 0.00010
[2024-10-24 11:10:53,979] [utils.logger] [DEBUG] Epoch [11/15] - Iter [102/409] - Loss: 2.51808 - cls_loss: 0.04651 - reg_loss: 2.05299 - batch_positives: 118.00000 - lr: 0.00010
[2024-10-24 11:10:54,503] [utils.logger] [DEBUG] Epoch [11/15] - Iter [103/409] - Loss: 1.93191 - cls_loss: 0.01997 - reg_loss: 1.73219 - batch_positives: 137.00000 - lr: 0.00010
[2024-10-24 11:10:54,938] [utils.logger] [DEBUG] Epoch [11/15] - Iter [104/409] - Loss: 2.02399 - cls_loss: 0.03045 - reg_loss: 1.71953 - batch_positives: 139.00000 - lr: 0.00010
[2024-10-24 11:10:55,390] [utils.logger] [DEBUG] Epoch [11/15] - Iter [105/409] - Loss: 2.17724 - cls_loss: 0.03380 - reg_loss: 1.83928 - batch_positives: 124.00000 - lr: 0.00010
[2024-10-24 11:10:55,841] [utils.logger] [DEBUG] Epoch [11/15] - Iter [106/409] - Loss: 3.44736 - cls_loss: 0.06506 - reg_loss: 2.79675 - batch_positives: 133.00000 - lr: 0.00010
[2024-10-24 11:10:56,269] [utils.logger] [DEBUG] Epoch [11/15] - Iter [107/409] - Loss: 2.05374 - cls_loss: 0.03097 - reg_loss: 1.74405 - batch_positives: 130.00000 - lr: 0.00010
[2024-10-24 11:10:56,722] [utils.logger] [DEBUG] Epoch [11/15] - Iter [108/409] - Loss: 2.50329 - cls_loss: 0.03223 - reg_loss: 2.18098 - batch_positives: 140.00000 - lr: 0.00010
[2024-10-24 11:10:57,150] [utils.logger] [DEBUG] Epoch [11/15] - Iter [109/409] - Loss: 2.01588 - cls_loss: 0.02173 - reg_loss: 1.79859 - batch_positives: 131.00000 - lr: 0.00010
[2024-10-24 11:10:57,611] [utils.logger] [DEBUG] Epoch [11/15] - Iter [110/409] - Loss: 3.31643 - cls_loss: 0.06954 - reg_loss: 2.62098 - batch_positives: 143.00000 - lr: 0.00010
[2024-10-24 11:10:58,092] [utils.logger] [DEBUG] Epoch [11/15] - Iter [111/409] - Loss: 2.49936 - cls_loss: 0.05202 - reg_loss: 1.97916 - batch_positives: 141.00000 - lr: 0.00010
[2024-10-24 11:10:58,515] [utils.logger] [DEBUG] Epoch [11/15] - Iter [112/409] - Loss: 1.68085 - cls_loss: 0.02062 - reg_loss: 1.47470 - batch_positives: 134.00000 - lr: 0.00010
[2024-10-24 11:10:58,969] [utils.logger] [DEBUG] Epoch [11/15] - Iter [113/409] - Loss: 2.66616 - cls_loss: 0.05047 - reg_loss: 2.16150 - batch_positives: 136.00000 - lr: 0.00010
[2024-10-24 11:10:59,393] [utils.logger] [DEBUG] Epoch [11/15] - Iter [114/409] - Loss: 2.84767 - cls_loss: 0.04118 - reg_loss: 2.43589 - batch_positives: 135.00000 - lr: 0.00010
[2024-10-24 11:10:59,816] [utils.logger] [DEBUG] Epoch [11/15] - Iter [115/409] - Loss: 2.70082 - cls_loss: 0.04323 - reg_loss: 2.26854 - batch_positives: 135.00000 - lr: 0.00010
